run_id,turn,tool_name,descriptor_version,observation_tokens,observation_chars,latency_ms,ok,error_code
c2207531-7043-45a6-a3f2-e360cd06e716,1,get_referral,v2,77,308,0.983,True,
c2207531-7043-45a6-a3f2-e360cd06e716,2,check_referral_criteria,v2,103,410,1.149,True,
c2207531-7043-45a6-a3f2-e360cd06e716,2,lookup_patient,v2,48,190,0.646,True,
734e20d2-5aea-496c-8062-e89ffa271fb5,1,get_referral,v2,79,313,0.79,True,
734e20d2-5aea-496c-8062-e89ffa271fb5,2,check_referral_criteria,v2,121,484,1.036,True,
734e20d2-5aea-496c-8062-e89ffa271fb5,2,lookup_patient,v2,48,190,0.752,True,
5cfe3dc9-adf4-489a-8305-f0d73b3120bd,1,get_referral,v2,79,313,0.89,True,
5cfe3dc9-adf4-489a-8305-f0d73b3120bd,2,check_referral_criteria,v2,121,484,1.279,True,
5cfe3dc9-adf4-489a-8305-f0d73b3120bd,2,lookup_patient,v2,48,190,0.732,True,
d47844d4-2880-4d9d-b3c6-54bab2a2c219,1,get_referral,v2,79,313,0.884,True,
d47844d4-2880-4d9d-b3c6-54bab2a2c219,2,check_referral_criteria,v2,121,484,1.833,True,
d47844d4-2880-4d9d-b3c6-54bab2a2c219,2,lookup_patient,v2,48,190,1.085,True,
37d65ffc-c89b-484a-8cce-fcddae4d071a,1,get_referral,v2,71,284,1.029,True,
37d65ffc-c89b-484a-8cce-fcddae4d071a,2,check_referral_criteria,v2,92,366,0.984,True,
37d65ffc-c89b-484a-8cce-fcddae4d071a,2,lookup_patient,v2,62,247,0.646,True,
6920b309-0a23-42e1-94cb-74483f162094,1,get_referral,v2,71,284,1.078,True,
6920b309-0a23-42e1-94cb-74483f162094,2,check_referral_criteria,v2,92,366,1.436,True,
6920b309-0a23-42e1-94cb-74483f162094,2,lookup_patient,v2,62,247,0.661,True,
661afd3f-7efe-43f3-a022-d522cecfd20b,1,get_referral,v2,71,284,1.056,True,
661afd3f-7efe-43f3-a022-d522cecfd20b,2,check_referral_criteria,v2,92,366,1.221,True,
661afd3f-7efe-43f3-a022-d522cecfd20b,2,lookup_patient,v2,62,247,0.725,True,
3215de37-991b-4a95-96f3-4d165b758b5e,1,get_referral,v2,80,319,1.202,True,
3215de37-991b-4a95-96f3-4d165b758b5e,2,lookup_patient,v2,48,190,0.882,True,
3215de37-991b-4a95-96f3-4d165b758b5e,2,check_referral_criteria,v2,96,383,0.923,True,
f89b5342-cdee-40d7-b445-ea1e22e88ffe,1,get_referral,v2,80,319,1.384,True,
f89b5342-cdee-40d7-b445-ea1e22e88ffe,2,lookup_patient,v2,48,190,1.138,True,
f89b5342-cdee-40d7-b445-ea1e22e88ffe,2,check_referral_criteria,v2,96,383,0.989,True,
5a5aad50-e45a-40f5-91c6-9d2358431df1,1,get_referral,v2,80,319,0.805,True,
5a5aad50-e45a-40f5-91c6-9d2358431df1,2,lookup_patient,v2,48,190,0.936,True,
5a5aad50-e45a-40f5-91c6-9d2358431df1,2,check_referral_criteria,v2,96,383,0.961,True,
23cd0deb-d58f-4717-9a08-6914969ae341,1,get_referral,v2,62,248,0.963,True,
23cd0deb-d58f-4717-9a08-6914969ae341,2,check_referral_criteria,v2,86,342,0.983,True,
23cd0deb-d58f-4717-9a08-6914969ae341,2,lookup_patient,v2,48,190,0.637,True,
23cd0deb-d58f-4717-9a08-6914969ae341,3,get_clinic_slots,v2,32,125,0.432,True,
ebe67700-555e-41b4-876e-9df750c4b8f2,1,get_referral,v2,62,248,0.954,True,
ebe67700-555e-41b4-876e-9df750c4b8f2,2,check_referral_criteria,v2,86,342,1.366,True,
ebe67700-555e-41b4-876e-9df750c4b8f2,2,lookup_patient,v2,48,190,2.287,True,
ebe67700-555e-41b4-876e-9df750c4b8f2,3,get_clinic_slots,v2,32,125,0.377,True,
f558ce21-309a-4163-aa8b-3f290bccb4f5,1,get_referral,v2,62,248,0.833,True,
f558ce21-309a-4163-aa8b-3f290bccb4f5,2,check_referral_criteria,v2,86,342,1.503,True,
f558ce21-309a-4163-aa8b-3f290bccb4f5,2,lookup_patient,v2,48,190,0.971,True,
f558ce21-309a-4163-aa8b-3f290bccb4f5,3,get_clinic_slots,v2,32,125,0.621,True,
834afc0d-6665-45af-a966-41a2ac20954e,1,get_referral,v2,84,334,0.856,True,
14ab45ac-f213-4c71-88b5-66a209bf205f,1,get_referral,v2,84,334,0.281,True,
db4cddd0-3b9c-4d75-ae9f-c3e3d6d00981,1,get_referral,v2,84,334,1.052,True,
